OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
151438,A18F0122,60.08166667,61.79361111,RUSSIA,2018-06-04,ENGINE (i),01:00:00,INCIDENT,,6/4/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FNOE a Boeing 787-9 aircraft operated by Air Canada was conducting flight ACA043 from New Delhi/Indira Gandhi Intl India (VIDP) to Toronto/Lester B. Pearson Intl ON (CYYZ) with 14 crew members and 297 passengers on board. During cruise flight the aircraft experienced a number 1 engine (GE GENX-1B74/75/P2) flame out. The flight crew successfully conducted an engine restart declared an emergency and diverted to Moscow/Domodedovo Intl Russia (UUDD) where it landed without further incident. The Aircraft Incident Investigation Division within the Federal Air Transport Agency (FATA) is not conducting an ICAO Annex 13 investigation about this incident. The operator’s maintenance found a loose connector at the Fuel Metering Unit (FMU). The connector was tightened and an engine run was performed. No further faults were found. The aircraft was returned to service.,No,No,C-FNOE,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2015,2,NONE,AIR TRANSPORT,VIDP
151344,A18F0103,18.50361111,-77.91333333,JAMAICA,2018-05-05,EMERGENCY/PRIORITY (xi),00:10:00,INCIDENT,,5/10/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FDBD a Boeing 737-800 aircraft operated by Sunwing Airlines was performing flight SWG758 from Toronto/Lester B. Pearson Intl ON (CYYZ) to Montego Bay/Sangster Intl Jamaica (MKJS) with 191 passengers and 6 crew members on board. Upon arrival at the gate at MKJS the flight crew was advised of hydraulic fluid leaking from the right main landing gear. After inspection of the landing gear and confirmation of the hydraulic leak the flight crew requested ARFF to attend to the aircraft and proceeded to move all persons away from the aircraft. ARFF inspected the scene and advised it was safe to return to the aircraft. Normal operations resumed.,No,No,C-FDBD,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2006,2,NONE,AIR TRANSPORT,CYYZ
151313,A18F0088,-29.46333333,-71.76666667,CHILE,2018-05-02,SMOKE OR FIRE (iii),09:15:00,INCIDENT,,5/2/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FVLX a Boeing 787-9 aircraft operated by Air Canada was conducting flight ACA92 from Toronto/Lester B. Pearson Intl ON (CYYZ) to Santiago/Arturo Merino Benítez Intl Chile (SCEL) with 11 crew members and 208 passengers on board. When the aircraft was cruising at FL390 approximately 245 nautical miles North of SCEL a passenger in the forward section of the aircraft inadvertently drop a cellular phone down inside the seat mechanism. Despite guidance to passengers on how to address this type of situation the seat was moved by the passenger which caused damage to the phone. Smoke was then observed in the cabin however there was no fire. The cabin crew was able to retrieve the device and placed it in a Portable Electronic Device Fire bag. The flight continued to destination without further incident.The seat area was inspected and no damage was found. The area was cleaned and the aircraft was returned to service.,No,No,C-FVLX,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2018,2,NONE,AIR TRANSPORT,CYYZ
151247,A18F0077,26.55861111,-78.69555556,BAHAMAS,2018-04-07,RISK OF COLLISION (x),13:05:00,INCIDENT,,4/10/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GBZS a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG702 from Toronto/Lester B. Pearson Intl ON (CYYZ) to Freeport/Grand Bahamas Intl Bahamas (MYGF) with 6 crew members and 173 passengers on board. As the flight had been authorized to descend to 15 000 feet approximately 60 nautical miles North West of MYGF ATC notified the flight crew of a traffic at 14 000 feet which was acknowledged by replying that they had it in sight. The other traffic was then cleared by ATC for a visual climb and the flight crew also acknowledged that they had SWG702 in sight. When SWG702 passed 15 800 feet the flight crew received a TCAS RA to CLIMB which was executed. The traffic was visual the entire time and proper separation was maintained. SWG702 continued to destination without further incident.,No,No,C-GBZS,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,0,2,NONE,AIR TRANSPORT,CYYZ
151147,A18A0016,59.46666667,-58.0,CANADA,2018-03-05,ENGINE (i),19:55:00,INCIDENT,,3/5/2018 12:00:00 AM,NAV CANADA,ATLANTIC,TF-ISR a Boeing 757-256 aircraft operated by Icelandair was conducting flight ICE671 from Reykjavík/Keflavik Iceland (BIKF) to Denver Intl. CO (KDEN) with 6 crew members and 113 passengers on board. At about 59°28' N 058°00' W the flight crew received a number 2 engine fire warning. The crew shut down the engine carried out the QRH checklist and declared a MAYDAY. The crew coordinated with ATC for descent and diversion to Goose Bay NL (CYYR) and then briefed cabin crew and passengers. The flight landed at CYYR without further incident.The operator's maintenance repaired the defective number 2 engine fire detection system.,No,No,TF-ISR,AEROPLANE,BOEING,ICELANDAIR,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1999,2,NONE,AIR TRANSPORT,BIKF
151112,A18F0046,52.0,-15.0,IRELAND,2018-02-15,UNABLE TO PERFORM (vi),02:30:00,INCIDENT,,2/21/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GHKW an Airbus 330-343 aircraft operated by Air Canada was conducting flight ACA874 from Montréal/Pierre Elliott Trudeau Intl. QC (CYUL) to Frankfurt/Rhein-Main Intl. Germany (EDDF) with 10 crew members and 268 passengers on board. During cruise a cabin crew member was unable to perform their duties. Duties were reassigned and the flight landed uneventfully.,No,No,C-GHKW,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2001,2,NONE,AIR TRANSPORT,CYUL
151110,A18F0044,53.54805556,7.6675,GERMANY,2018-02-21,EMERGENCY/PRIORITY (xi),08:00:00,INCIDENT,,2/21/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FGZS a McDonnell Douglas A4N aircraft operated by Discovery Air Defence Services was conducting tactical flight SKYHAWK2 from its base in Wittmund/Wittmundhafen Germany (ETNT) with only the pilot on board. Shortly after the departure the generator dropped offline. The pilot deployed the Ram Air Turbine (RAT) declared an emergency and proceeded to burn off some fuel before landing back at ETNT. The aircraft returned without further incident.The operator’s maintenance could not duplicate the error on the ground despite a ground run and a check of the entire system. The aircraft was returned to service.,No,No,C-FGZS,AEROPLANE,MCDONNELL DOUGLAS,DISCOVERY AIR DEFENCE SERVICES INC.,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1973,1,NONE,OTHER,ETNT
150911,A17F0335,21.03666667,-86.87694444,MEXICO,2017-12-31,RISK OF COLLISION (x),22:17:00,INCIDENT,,1/4/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FYJD a Boeing 737-8Q8 aircraft operated by Sunwing was conducting flight SWG281 from Vancouver Intl. BC (CYVR) to Cancun/Cancun Intl. Mexico (MMUN) with 6 crew members and 179 passengers on board. During the descent from FL 350 to FL330 into MMUN the flight crew received a TCAS RA alert to LEVEL OFF due to another aircraft in the vicinity that was climbing. SWG281 complied with the RA and levelled off at FL330.,No,No,C-FYJD,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2015,2,NONE,AIR TRANSPORT,CYVR
150733,A17F0284,51.4775,-0.46138889,UNITED KINGDOM,2017-10-27,EMERGENCY/PRIORITY (xi),10:05:00,INCIDENT,,11/9/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GHOZ a Boeing 767-300 aircraft operated by Air Canada was conducting flight ACA861 from London/Heathrow UK (EGLL) to Halifax/Stanfield Intl NS (CYHZ) with 8 crew members and 142 passengers on board. Approximately 45 minutes after the departure while in cruise flight over Ireland the aircraft experienced a loss of hydraulic pressure on the right-hand system. The flight crew elected to return to EGLL and declared a PAN PAN. The aircraft subsequently landed at EGLL without further incident.The operator’s maintenance identified the Upper Pylon Case Drain Pipe as the source of the problem. A repair in accordance with AMM 20-10-09 was completed and the aircraft was returned to service.,No,No,C-GHOZ,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1989,2,NONE,AIR TRANSPORT,EGLL
150721,A17F0279,10.59305556,-85.54555556,COSTA RICA,2017-11-06,EMERGENCY/PRIORITY (xi),20:00:00,INCIDENT,,11/13/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FYLC a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG725 from Liberia/Daniel Oduber Quirós Intl Costa Rica (MRLB) to Toronto/Lester B. Pearson Intl ON (CYYZ) with 6 crew members and 148 passengers on board. During refueling at MRLB before the departure fuel began leaking out. ARFF was requested and attended to the aircraft until the situation was rectified. The flight continued to destination without further incident.,No,No,C-FYLC,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2006,2,NONE,AIR TRANSPORT,MRLB
150707,A17F0274,71.63333333,102.4833333,RUSSIA,2017-11-01,SMOKE OR FIRE (iii),14:00:00,INCIDENT,,11/9/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FIUL a Boeing 777-333ER aircraft operated by Air Canada was conducting flight ACA015 from Toronto/Lester B. Pearson Intl ON (CYYZ) to Hong Kong Intl China (VHHH) with 17 crew members and 360 passengers on board. During cruise flight smoke was detected in the cabin. The flight crew shut down both the upper and lower recirculating fans. Through contact with the operator’s maintenance it was concurred that the upper recirculating fan be shut-off and the lower fan be turned on. There was no further smoke and the aircraft landed in VHHH without incident.,No,No,C-FIUL,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2007,2,UNKNOWN,AIR TRANSPORT,CYYZ
150629,A17F0257,21.03666667,-86.87694444,MEXICO,2017-10-13,UNABLE TO PERFORM (vi),14:25:00,INCIDENT,,10/13/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GTQF a Boeing 737-800 aircraft operated by Air Transat was conducting flight TSC338 from Montreal/P.E. Trudeau Intl QC (CYUL) to Cancún Intl Mexico (MMUN) with 8 crewmembers and 183 passengers on board. During the descent into MMUN a cabin crewmember became ill. Cabin safety positions were reassigned and the flight landed without incident.,No,No,C-GTQF,AEROPLANE,BOEING,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2006,2,NONE,AIR TRANSPORT,CYUL
150508,A17F0226,75.0,-95.0,INTERNATIONAL WATERS,2017-09-13,UNABLE TO PERFORM (vi),17:30:00,INCIDENT,,9/15/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GHPX a Boeing 787-8 aircraft operated by Air Canada was conducting flight ACA17 from Montreal/Pierre Elliott Trudeau Intl QC (CYUL) to Shanghai/Pudong Intl China (ZSPD) with 13 crew members and 112 passengers on board. During cruise flight one of the flight crew members became ill and was unable to continue duties. Since the flight was operated with extra flight crew members and based on the person's medical condition the flight continued to destination and landed without further event. The operator indicated that the incident is under investigation.,No,No,C-GHPX,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2014,2,NONE,AIR TRANSPORT,CYUL
150417,A17F0206,17.93555556,-76.7875,JAMAICA,2017-08-25,UNABLE TO PERFORM (vi),23:59:00,INCIDENT,,8/25/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FMXC a Boeing 767-333ER aircraft operated by Air Canada rouge was conducting flight ROU1803 from Norman Manley International Airport (MKJP) to Toronto/Lester B. Pearson Intl (CYYZ). During cruise a cabin crew member became incapacitated and was removed from duties. Positions were reassigned among the other cabin crew members for the remainder of the flight. The aircraft landed in CYYZ uneventfully.,No,No,C-FMXC,AEROPLANE,BOEING,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1995,2,NONE,AIR TRANSPORT,MKJP
146693,A14A0099,47.0,-46.0,CANADA,2014-11-22,SMOKE OR FIRE (iii),07:20:00,INCIDENT,,11/22/2014 7:20:00 AM,UNKNOWN,ATLANTIC,A14A0099: The Omni Air International Boeing 777-222 registration N918AX was operating as CMB422 on a flight from Baltimore to Ramstein Germany. While in cruise flight near 47° N 046° W the crew detected an electrical burning smell and light smoke in the flight deck. The crew followed the emergency checklist and removed galley power. An emergency was declared with ATC followed by a request to divert to St. John's airport (CYYT). The flight landed at CYYT without incident with ARFF standing by. A post flight inspection by emergency crews was conducted and no fire or smoke was detected.Maintenance determined the cooling fan was the source of the smell and smoke. The cooling fan was replaced and ground tested serviceable. ,No,Unknown,N918AX,AEROPLANE,BOEING,OMNI AIR INTERNATIONAL ,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1997,2,NONE,AIR TRANSPORT,
146615,A14A0092,49.0,-50.0,CANADA,2014-11-03,EMERGENCY/PRIORITY (xi),04:10:00,INCIDENT,,11/3/2014 4:10:00 AM,UNKNOWN,ATLANTIC,A14A0092: The OpenSkies Boeing 757-200 registration F-HAVI was operating as BOS4 on a flight from Newark to Paris France. During cruise flight near 49° N 050° W the crew detected a strong odour in the flight deck followed by an R BLEED VALVE EICAS message. The BLEED QRH checklist was actioned and the right engine bleed air valves were closed. An emergency was declared followed by a request for a vector and a diversion to Halifax. The fumes stabilized and prior to reaching Halifax the pilot requested further clearance to proceed to Boston where an uneventful landing was made. One cabin crew member required oxygen briefly during the flight. Four passengers and two cabin crew as well as both flight crew members were evaluated and released by paramedics after landing.Maintenance personnel replaced and tested the right engine bleed air pressure regulating shut-off valve (PRSOV) and the PRSOV regulator before returning the aircraft to service.,No,Unknown,F-HAVI,AEROPLANE,BOEING,OPENSKIES (BRITISH AIRWAYS),COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1990,2,NONE,AIR TRANSPORT,
146337,A14A0071,45.0,-54.0,CANADA,2014-08-19,DIFFICULT TO CONTROL (iv),05:23:00,INCIDENT,,8/19/2014 5:23:00 AM,UNKNOWN,ATLANTIC,A14A0071: The Air Transat Airbus 310 operating as TSC150 was en route from Montreal to Paris. At FL350 severe turbulence for about 5 minutes was encountered. A PAN PAN  was declared due to the aircraft being unable to maintain altitude and descended to FL320.  There were no injuries the seatbelt sign was illuminated prior to the turbulence.  Maintenance inspected and found no damage to the structure of the aircraft.,No,Unknown,C-GLAT,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1992,2,NONE,AIR TRANSPORT,CYUL
146003,A14F0076,51.46666667,-0.45,UNITED KINGDOM,2014-05-31,EMERGENCY/PRIORITY (xi),04:00:00,INCIDENT,,5/31/2014 4:00:00 AM,UNKNOWN,WESTERN,A14F0076: The Air Canada Boeing 767-300 (C-GHOZ) was operating as flight ACA0898 from Edmonton (CYEG) to London Heathrow (EGLL). Enroute to Heathrow the center hydraulic system failed due to a fluid leak. The flight continued to Heathrow and while on approach for landing the flight crew declared an emergency to receive priority handling as a precaution. The aircraft landed uneventfully with ARFF standing by. Company maintenance determined the Blanking Union Seal on the right hand stabilizer outboard Power Control Actuator (PCA) was defective.,No,Unknown,C-GHOZ,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1989,2,NONE,AIR TRANSPORT,CYEG
145912,A14F0066,18.1096,-77.2975,JAMAICA,2014-05-01,EMERGENCY/PRIORITY (xi),11:48:00,INCIDENT,,5/1/2014 11:48:00 AM,UNKNOWN,ONTARIO,A14F0066: The Sunwing B737-800 C-FGVK operating as flight SWG9420 was departing from MKJS Jamaica destined for CYYZ Toronto.  During the takeoff roll at approximately 90 kts an airspeed disagree indication appeared on the Primary Flight Displays.  The takeoff was continued and the crew consulted the QRH.  An emergency was declared with ATC and the flight returned to MKJS where an uneventful landing was completed. Maintenance found an insect blocking the F/O pitot tube. The system was ground tested and aircraft returned to service.,No,Unknown,C-FGVK,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2004,2,,AIR TRANSPORT,
