OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
102934,A01A0011,58.0,-30.0,INTERNATIONAL WATERS,2001-02-17,J. ROC / LOS,13:26:00,INCIDENT,UNKNOWN,2/17/2001 12:00:00 AM,UNKNOWN,ATLANTIC,A01A0011: The British Airways Boeing 767 call-sign BAW1503 was cruising at Fl330 and entered Gander - Oceanic Airspace (OAC) from Shanwick (OAC) at 1316 UTC in position 58N 30W. At 1326 UTC Gander OAC was copied on a turn-back clearance for BAW1503 which was originated from Shanwick OAC and delivered by Shannon Radio. BAW1503 executed a turn to the reciprocal track within 5NM of the cleared route. Westbound traffic was a Lufthansa Boeing 747 call-sign DLH400 at the same flight level on a parallel track 60NM to the south. During the turn lateral separation was reduced to 55 NM where 60 NM was required between the two aircraft.Shanwick OAC is investigating.BAW1503's turn back was reported as due to a flap problem.,No,Unknown,D-ABYP,AEROPLANE,BOEING,LUFTHANSA,COMMERCIAL,OVER 272001 KG (599651 LBS),,HEAVY,0,4,NONE,AIR TRANSPORT,
102814,A01A0009,54.0,-50.0,INTERNATIONAL WATERS,2001-02-06,EMERGENCY/PRIORITY (xi),20:47:00,INCIDENT,UNKNOWN,2/6/2001 12:00:00 AM,UNKNOWN,ATLANTIC,A01A0009: USA197 a Boeing 767-2002 en route from Manchester to Philadelphia at FL390 requested descent to FL310 due to entering an area of forecasted moderate to severe turbulence (SIGMET B4). Gander OAC  was unable to issue descent clearance due to conflicting traffic 7 minutes ahead at FL380. At 2047 USA197 declared an emergency offset south and descended to FL310. The aircraft levelled at 2048Z and proceeded uneventfully en route.,No,Unknown,N651US,AEROPLANE,BOEING,US AIR INC,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,HEAVY,0,2,NONE,AIR TRANSPORT,
102789,A01F0016,30.0,-78.0,UNITED STATES,2001-01-05,SMOKE OR FIRE (iii),01:00:00,INCIDENT,UNKNOWN,1/5/2001 12:00:00 AM,UNKNOWN,QUEBEC,A01F0016:L'équipage de conduite du L-1011 immatriculé C-FTSW de la compagnie Air Transat effectuait la liaison entre Puerto Plata (République Dominicaine) et l'aéroport international d'Edmonton (Alberta). Pendant le vol établi en croisière environ 350 milles à l'est de Fort Lauderdale (USA) un agent de bord a constaté un début d'incendie dans un four. L'agent de bord a utilisé un extincteur afin de maîtriser le feu et a avisé l'équipage de conduite. Le mécanicien navigant est allé inspecter le four et l'a désactivé. L'équipage de conduite n'a pas déclaré d'urgence et le vol s'est poursuivi sans problème. Selon le personnel de l'entretien la fumée était causée par une accumulation de matières durcies dans le fond du four provenant d'éclaboussements et de résidus de nourriture. Le four a été nettoyé et l'appareil a été remis en service. Cette information a été fournie au BST que le 02 février 2001 et n'avait pas fait l'objet d'un CADORS. Signalement tardif également pour l'événement A01Q0020. Afin de s'assurer que les événements soient transmis plus rapidement au BST la compagnie a avisé par le biais d'un avis opérationnel tout le personnel naviguant de la procédure à suivre lorsqu'ils sont confrontés à un incident rapportable. ,No,Unknown,C-FTSW,AEROPLANE,LOCKHEED,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1983,3,NONE,AIR TRANSPORT,
102568,A01F0007,35.76527778,140.3855556,JAPAN,2001-01-16,SMOKE OR FIRE (iii),12:15:00,INCIDENT,UNKNOWN,1/16/2001 12:00:00 AM,UNKNOWN,ONTARIO,A01F0007: The Air Canada A340-313 aircraft was on an IFR flight plan from Chek Lap Kok International Hong Kong to Vancouver Canada.  While cruising at FL330 100 nm east of Narita Japan a flight attendant noticed a small fire in the forward galley oven.  The flight attendant put out the fire with a halon fire extinguisher and advised the flight crew.  As a precaution the Captain diverted the flight to Narita Japan which was the nearest suitable airport.  Once on the ground company maintenance discovered that the fire had been caused by grease which had pooled in the oven and ignited.,No,Unknown,C-FYKZ,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),,HEAVY,1996,4,NONE,AIR TRANSPORT,
102196,A00P0231,53.68333333,-136.1833333,CANADA,2000-12-09,EMERGENCY/PRIORITY (xi),15:23:00,INCIDENT,UNKNOWN,12/9/2000 12:00:00 AM,UNKNOWN,PACIFIC,A00P0231:  Delta Air lines flight 51 (DAL51) an MD11 was transiting Canadian controlled airspace enroute from Portland to Tokyo. The crew declared an emergency due to a passenger medical emergency on board and diverted to Seattle. Fuel was dumped from 2323Z until 2340Z. The aircraft exited Canadian airspace at 2353Z.,No,Unknown,REG-A00P0231-1,AEROPLANE,MCDONNELL DOUGLAS,DELTA AIR LINES,COMMERCIAL,OVER 272001 KG (599651 LBS),,,0,3,NONE,AIR TRANSPORT,
101780,A00O0236,0.0,-30.0,CANADA,2000-10-28,ENGINE (i),16:00:00,INCIDENT,UNKNOWN,10/28/2000 12:00:00 AM,UNKNOWN,ONTARIO,A00O0236: The B747 was on a flight from London England to Toronto Ontario.  While over the Atlantic Ocean at approximately 30 degrees West Longitude the number 4 engine (P&W 4056) developed high vibration and subsequently flamed out.  There was no relight attempt because of the vibrations associated with the shut down.  The flight crew elected to continue to Toronto and landed without further incident approximately three hours later.A second stage turbine blade failure is suspected.  There was significant damage to the engine and some damage to the pylon.  ,No,Unknown,C-GAGL,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1991,4,MINOR,AIR TRANSPORT,
101631,A00F0064,18.5,-77.91666667,JAMAICA,2000-10-07,ENGINE (i),12:00:00,INCIDENT,UNKNOWN,10/7/2000 12:00:00 AM,UNKNOWN,ONTARIO,"A00F0064: Approximately 14 minutes after takeoff from Montego Bay Jamaica while climbing through FL280 the flight crew of C-GTDC an Airbus A320-232 aircraft received numerous Engine Condition Aircraft Monitoring (ECAM) messages. The initial ECAM message read \#1 Reverser Pressurized.\"" Before the message could be actioned it cleared itself and many subsequent warnings appeared. The flight crew informed Havana control they were having engine problems and might need to return to Montego Bay. A short time later there was an ECAM message \""FADEC OVERHEAT\"". Approximately 3 minutes after this message was received the number 1 engine an IAE V2550 engine failed and the flight crew actioned the ECAM shutdown procedure. The flight crew declared an emergency with Havana control and returned to Montego Bay. The aircraft landed without further incident. ERS were on standby for an uneventful landing.""",No,Unknown,C-GTDC,AEROPLANE,AIRBUS,SKYSERVICE AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1994,2,NONE,AIR TRANSPORT,
101152,A00A0137,57.0,-40.0,INTERNATIONAL WATERS,2000-08-25,SMOKE OR FIRE (iii),19:00:00,INCIDENT,UNKNOWN,8/25/2000 12:00:00 AM,UNKNOWN,ATLANTIC,A00A0137: Flight 131 an AAL Boeing 767-300 was en route from London Heathrow to JFK. At about 10 minutes east of 57N050W the crew received an avionics equipment smoke warning and an ICIS static inverter warning. This was accompanied by smoke in both the cabin and cockpit. The crew secured the inverter and the right main DC bus. The smoke which was evident as a light haze dissipated. An emergency was declared at 1900Z and the aircraft diverted to Goose Bay. During the ILS 08 approach to Goose Bay the aircraft was struck by lightning. The aircraft landed safely at 2025Z. Maintenance discovered the static inverter (part # 707760-4 serial number 056) located in the heating compartment was melted internally. There was no additional damage. A lightning-strike check was carried out; nothing was found and the aircraft was dispatched.,No,Unknown,N376AN,AEROPLANE,BOEING,AMERICAN AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,0,2,NONE,AIR TRANSPORT,
100646,A00A0109,52.0,-50.0,CANADA,2000-07-18,EMERGENCY/PRIORITY (xi),01:42:00,INCIDENT,UNKNOWN,7/18/2000 12:00:00 AM,UNKNOWN,ATLANTIC,A00A0109: American Transair flight 7069 a Lockheed L1011 was en route from Baltimore to Munich at FL 380 when the flight crew reported a generator failure and requested a clearance to Gander. Gander ACC were unable to issue the clearance due to traffic. Therefore the crew declared an emergency executed contingency procedures and landed at Gander at 0243 UTC without further incident.,No,Unknown,N164AT,AEROPLANE,LOCKHEED,AMERICAN TRANS AIR,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,HEAVY,1982,3,NONE,AIR TRANSPORT,
100139,A00A0089,54.3,-37.71666667,CANADA,2000-06-01,J. ROC / LOS,05:28:00,INCIDENT,UNKNOWN,6/1/2000 12:00:00 AM,UNKNOWN,ATLANTIC,A00A0089: ESKAN71 a KC-135R was eastbound from Grand Forks AFB North Dakota to Mildenhall UK at FL290. At 0528 UTC the crew reported that a westbound DC-10 had passed over them at 500 feet above and that they had maintained visual separation with the aircraft; they had also received a TCAS alert. Possible traffic was GCO21 a DC10 westbound from East Midlands UK to New York at FL280 and when queried the crew advised they had been maintaining FL280.,No,Unknown,N609GC,AEROPLANE,MCDONNELL DOUGLAS,GEMINI AIR CARGO,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,HEAVY,1974,3,NONE,AIR TRANSPORT,
99399,A00A0047,47.0,-45.0,CANADA,2000-03-17,ENGINE (i),20:41:00,INCIDENT,UNKNOWN,3/17/2000 12:00:00 AM,UNKNOWN,ATLANTIC,"A00A0047: BRITISH AIRWAYS CONCORDE FLIGHT NUMBER BAW4 FROM JFK TO HEATHROW REPORTED SHUTTING DOWN #3 ENGINE (RR OLYMPUS 593) DUE TO LOSS OF OIL PRESSURE. CREW DECLARED AN EMERGENCY AND REQUESTED IMMEDIATE DESCENT CLEARANCE TO FL 280. ATC ADVISED UNABLE CLEARANCE DUE TO TRAFFIC. BAW4 COMMENCED DESCENT AND FOLLOWED CONTINGENCY PROCEDURES BROADCASTING INTENTIONS USING \PAN PAN\"". ATC PASSED TRAFFIC TO BAW4. BAW4 LEVELLED AT 280 CANCELLED EMERGENCY STATUS AND CONTINUED TO DESTINATION AT FL280 AND M 0.95. """,No,Unknown,G-BOAA,AEROPLANE,BRITISH AEROSPACE,BRITISH AIRWAYS,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1975,4,UNKNOWN,AIR TRANSPORT,
99227,A00A0039,55.0,-35.0,CANADA,2000-03-05,DEPRESSURIZATION (vii),05:44:00,INCIDENT,UNKNOWN,3/5/2000 12:00:00 AM,UNKNOWN,ATLANTIC,A00A0039: THE OLYMPIC AIRWAYS FLIGHT OAL424 AN AIRBUS A340 EN ROUTE FROM MONTREAL DORVAL TO ATHENS IN CRUISE FLIGHT AT FL340 EXPERIENCED PRESSURIZATION PROBLEMS AT APPROXIMATE POSITION 55N 35W. AN EMERGENCY WAS DECLARED AND THE AIRCRAFT INITIATED A NORTH ATLANTIC TRACK (NAT) CONTINGENCY PROCEDURE AND DESCENDED TO FL 290. THE CONTINGENCY WAS REPORTED TO HAVE BEEN FOR ONLY 15 NM WHEN 30 IS REQUIRED. THE PILOT HOWEVER ADVISED THAT HE HAD OBSERVED THE OTHER TRAFFIC AT FL330 310 AND 300.  ACC ADVISED THE OTHER TRAFFIC WAS UAL958 AT FL330 KLH8163 AT FL320 AND COA70 AT FL310. WHEN OAL424 HAD LEVELED AT FL290 THE PILOT CANCELED THE EMERGENCY.,No,Unknown,SX-DFC,AEROPLANE,AIRBUS,OLYMPIC AIRWAYS,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,HEAVY,0,4,,AIR TRANSPORT,
98574,A99A0165,40.33333333,-52.0,CANADA,1999-12-10,ENGINE (i),08:31:00,INCIDENT,UNKNOWN,12/10/1999 12:00:00 AM,UNKNOWN,ATLANTIC,"A99A0165: The British Airways Concord was at the flight planned cruise level when the crew made a \Pan\"" call to Gander ACC due to an intentional shutdown of the number 3 engine (Rolls-Royce Olympus 593). The pilot stated the shutdown was precautionary in nature. The aircraft descended to FL310 reduced speed to Mach .95 and continued to destination.""",No,Unknown,G-BOAB,AEROPLANE,BRITISH AEROSPACE,BRITISH AIRWAYS,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,HEAVY,0,4,NONE,AIR TRANSPORT,EGLL
97276,A99F0042,35.75,140.3666667,JAPAN,1999-07-13,EMERGENCY/PRIORITY (xi),18:18:00,INCIDENT,UNKNOWN,7/13/1999 12:00:00 AM,UNKNOWN,WESTERN,A99F0042: THE BOEING 747 DIVERTED TO THE NEW TOKYO INTERNATIONAL AIRPORT AT NARITA JAPAN DUE TO AN UNCONTROLLABLE FUEL TRANSFER FROM TANK 4 TO TANK 3. THE FLIGHT LANDED WITHOUT INCIDENT AT NARITA WITH ERS STANDING BY. TROUBLESHOOTING IS STILL IN PROGRESS AT NARITA. ,No,Unknown,C-FCRA,AEROPLANE,BOEING,CANADIAN AIRLINES INTERNATIONAL,COMMERCIAL,OVER 272001 KG (599651 LBS),,HEAVY,1991,4,NONE,AIR TRANSPORT,
97057,A99A0084,55.08333333,-34.81666667,CANADA,1999-06-19,J. ROC / LOS,02:25:00,INCIDENT,UNKNOWN,6/19/1999 12:00:00 AM,UNKNOWN,ATLANTIC,A99A0084: The flight crew of BAW1502 a B-767 on route from New York to Manchester at FL340 reported that they could not maintain their assigned speed of Mach .80.  Gander informed the crew that they could not approve a speed reduction due to traffic.  BAW1502 then reduced speed to Mach .73 and 34 minutes later executed the contingency procedure for descent and descended to FL280.  Upon reaching FL280 the crew further reduced speed to 250 knots and continued on to destination.  Separation with several aircraft was reduced below the minimum required both longitudinally and laterally.The operator later described the problem as slat asymmetry.,No,Unknown,G-BBPU,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,OVER 272001 KG (599651 LBS),,HEAVY,0,4,NONE,AIR TRANSPORT,
96908,A99F0032,15.0,115.0,INTERNATIONAL WATERS,1999-06-01,ENGINE (i),02:45:00,INCIDENT,UNKNOWN,6/1/1999 12:00:00 AM,UNKNOWN,WESTERN,A99F0032: WHILE IN CRUISE FLIGHT AT FL330 THE CREW OF THE BOEING 747 OBSERVED A LOSS OF OIL PRESSURE AND OIL QUANTITY ON ENGINE NO. 2. THE ENGINE WAS SHUT DOWN AND AN EMERGENCY WAS DECLARED. THE AIRCRAFT LANDED AT HONG KONG WITHOUT INCIDENT WITH ERS ON STANDBY. IT WAS DETERMINED THAT THE OIL LEAK WAS DUE TO A BROKEN OIL SUPPLY LINE TO B SUMP. AIRCRAFT AWAITING ENGINE CHANGE.,No,Unknown,C-FBCA,AEROPLANE,BOEING,CANADIAN AIRLINES INTERNATIONAL,COMMERCIAL,OVER 272001 KG (599651 LBS),,HEAVY,1992,4,NONE,AIR TRANSPORT,
96687,A99W0066,72.0,-60.0,INTERNATIONAL WATERS,1999-05-03,J. ROC / LOS,14:35:00,INCIDENT,UNKNOWN,5/3/1999 12:00:00 AM,UNKNOWN,WESTERN,A99W0066: THE BRITISH AIRWAYS FLIGHT BAW285 WAS ENTERING THE EDMONTON NORTHERN CONTROL AREA AT FL350 FOLLOWED BY VIRGIN ATLANTIC VIR019 AT FL340 AND ROYAL DUTCH AIRLINES KLM605 AT FL330. BAW285 AND VIR019 WERE TOO CLOSE TOGETHER IN TIME TO OPERATE AT THE SAME FLIGHT LEVEL AND REQUIRE 2 000 FEET VERTICAL SEPARATION IN CANADIAN AIRSPACE. AS THERE WAS MORE THAN 10 MINUTES OF TIME SEPARATING VIR019 AND KLM605 IT WAS PLANNED THAT AFTER CROSSING 60W VIR019 WOULD BE DESCENDED TO FL330. THIS CO-ORDINATION WAS TO HAVE BEEN ACHIEVED BY THE ICELAND BIRK ACC. BIRK ACC LOST HF COMMUNICATIONS WITH VIR019 AND THE AIRCRAFT ENTERED CANADIAN AIRSPACE AT FL340 WITH FIVE MINUTES LONGITUDINAL SEPARATION FROM BAW285. EDMONTON ACC RE-ESTABLISHED COMMUNICATIONS WITH VIR019 AND SEPARATION STANDARDS WERE ACHIEVED.,No,Unknown,REG-A99W0066-3,AEROPLANE,MCDONNELL DOUGLAS,KLM ROYAL DUTCH AIRLINES,COMMERCIAL,OVER 272001 KG (599651 LBS),,HEAVY,0,3,NONE,AIR TRANSPORT,EHAM
96595,A99A0058,45.0,-42.0,CANADA,1999-04-25,J. ROC / LOS,02:17:00,INCIDENT,UNKNOWN,4/25/1999 12:00:00 AM,UNKNOWN,ATLANTIC,A99A0058: VIR006 a Boeing 747 was at FL370 on route from Miami to London when the flight crew declared an emergency due to low fuel temperature.  The aircraft turned left to offset the track and descended to FL340.  TAP1313 an Airbus 310 was on route from New York to Lisbon at FL340.  Separation between the two aircraft deteriorated to approximately 9 minutes longitudinally where 15 minutes is required at the same altitude.  VIR006 was advised that FL350 was available and the aircraft was re-cleared on their flight planned route at FL350.  The flight crew canceled the emergency at 0224 UTC.,No,Unknown,G-VHOT,AEROPLANE,BOEING,VIRGIN ATLANTIC,COMMERCIAL,OVER 272001 KG (599651 LBS),,HEAVY,0,4,NONE,AIR TRANSPORT,
96290,A99A0039,52.5,-46.0,INTERNATIONAL WATERS,1999-03-24,EMERGENCY/PRIORITY (xi),04:03:00,INCIDENT,UNKNOWN,3/24/1999 12:00:00 AM,UNKNOWN,ATLANTIC,A99A0039: The MD-11 aircraft was en route from Cincinnati to Brussels at FL350 when the first officer became sick and went into a coma.  The captain declared a PAN and requested a clearance to divert to Gander or Montreal due to a sick passenger.  Gander ACC issued clearance to descend along assigned track to FL310 and then a right turn direct to Gander.  The captain then advised that the sick passenger was the first officer and that he had been removed to the galley where two doctors were attending to him and that he was no longer in a coma.   He further advised that he was awaiting the decision of the doctors before executing a turn back.  At 0429 UTC captain advised descending to FL310 and diverting to Gander.  At 0434 UTC captain advised that first officer appeared stable and requested to proceed to Montreal.  At 0503 UTC captain confirmed decision to proceed to Montreal for operational reasons. Gander ACC offered Halifax as an option and provided weather.  At 0538 UTC the aircraft was cleared from 50W direct to Montreal.  The captain thanked Gander ACC for their assistance and advised that another first officer was onboard assisting in the cockpit.  ,No,Unknown,OO-CST,AEROPLANE,MCDONNELL DOUGLAS,SABENA BELGIAN WORLD AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,HEAVY,0,3,NONE,AIR TRANSPORT,
95877,A99A0020,57.0,-30.0,CANADA,1999-02-15,EMERGENCY/PRIORITY (xi),04:58:00,INCIDENT,UNKNOWN,2/15/1999 12:00:00 AM,UNKNOWN,ATLANTIC,A99A0020: The McDonnell Douglas MD11 operating as WOA1700 was eastbound oceanic FL390 at 0458 utc when the flight crew reported the aircraft was unable to maintain altitude due to a cold fuel state. Gander ACC was unable to clear the aircraft lower due to traffic below but advised WOA1700 that FL320 was available. WOA1700 carried out a contingency descent off track and reported level FL320 at 0459 utc. ,No,Unknown,REG-A99A0020-1,AEROPLANE,MCDONNELL DOUGLAS,WORLD AIRWAYS,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,HEAVY,0,3,NONE,AIR TRANSPORT,
